Date,Id,League,Account,Action,Stash,Item,X,Y
"2026-06-05T01:19:11.000Z",2768739135,"Runes of Aldur","MrHubert1710#5930","modified","Abbys/Expediton","65× Verisium",4,4
"2026-06-05T01:19:11.000Z",2768739069,"Runes of Aldur","MrHubert1710#5930","added","Quad","Signet Wombgift",3,12
"2026-06-05T01:19:10.000Z",2768739028,"Runes of Aldur","MrHubert1710#5930","added","Quad","Banded Wombgift",3,11
"2026-06-05T01:19:05.000Z",2768738402,"Runes of Aldur","JohnnyKremowka#3786","modified","$$$","75× Greater Orb of Transmutation",43,1
"2026-06-05T01:19:05.000Z",2768738339,"Runes of Aldur","JohnnyKremowka#3786","modified","Ess","2× Perfect Essence of Command",87,1
"2026-06-05T01:19:04.000Z",2768738304,"Runes of Aldur","JohnnyKremowka#3786","modified","Ess","3× Perfect Essence of Seeking",62,1
"2026-06-05T01:18:55.000Z",2768737181,"Runes of Aldur","Kashaloth#1625","removed","Abbys/Expediton","3× Preserved Rib",3,3
"2026-06-05T01:18:29.000Z",2768734157,"Runes of Aldur","Kashaloth#1625","removed","$$$","2× Greater Exalted Orb",49,1
"2026-06-05T01:10:46.000Z",2768682933,"Runes of Aldur","JohnnyKremowka#3786","added","$$$","3× Chance Shard",25,1
"2026-06-05T01:09:40.000Z",2768675827,"Runes of Aldur","MrHubert1710#5930","removed","Frag","Planar Apex Breach Tablet",2,1
"2026-06-05T01:09:11.000Z",2768672866,"Runes of Aldur","foffy#8196","modified","Aug","2× Soul Core of Tacati",41,1
"2026-06-05T01:09:08.000Z",2768672465,"Runes of Aldur","foffy#8196","modified","$$$","71× Orb of Augmentation",2,1
"2026-06-05T01:09:06.000Z",2768672318,"Runes of Aldur","foffy#8196","modified","$$$","52× Vaal Orb",6,1
"2026-06-05T01:08:45.000Z",2768669905,"Runes of Aldur","JohnnyKremowka#3786","added","Uniq","The Anvil Bloodstone Amulet",11,1
"2026-06-05T01:04:39.000Z",2768643132,"Runes of Aldur","Kashaloth#1625","modified","$$$","23× Chaos Orb",5,1
"2026-06-05T01:04:39.000Z",2768643092,"Runes of Aldur","Kashaloth#1625","modified","Aug","39× Greater Desert Rune",3,1
"2026-06-05T01:04:38.000Z",2768643071,"Runes of Aldur","Kashaloth#1625","modified","$$$","74× Orb of Alchemy",3,1
"2026-06-05T01:04:38.000Z",2768643027,"Runes of Aldur","Kashaloth#1625","modified","Aug","46× Greater Glacial Rune",6,1
"2026-06-05T01:04:37.000Z",2768642993,"Runes of Aldur","Kashaloth#1625","modified","$$$","51× Vaal Orb",6,1
"2026-06-05T01:04:37.000Z",2768642962,"Runes of Aldur","Kashaloth#1625","modified","$$$","10× Divine Orb",8,1
"2026-06-05T01:04:37.000Z",2768642933,"Runes of Aldur","Kashaloth#1625","added","$$$","Vaal Blacksmith's Infuser",30,1
"2026-06-05T01:04:37.000Z",2768642914,"Runes of Aldur","Kashaloth#1625","modified","$$$","147× Greater Orb of Augmentation",45,1
"2026-06-05T01:04:36.000Z",2768642895,"Runes of Aldur","Kashaloth#1625","modified","Aug","11× Greater Adept Rune",36,1
"2026-06-05T01:04:36.000Z",2768642857,"Runes of Aldur","Kashaloth#1625","modified","$$$","74× Greater Orb of Transmutation",43,1
"2026-06-05T01:04:35.000Z",2768642811,"Runes of Aldur","Kashaloth#1625","modified","$$$","42× Armourer's Scrap",13,1
"2026-06-05T01:04:35.000Z",2768642781,"Runes of Aldur","Kashaloth#1625","modified","$$$","80× Exalted Orb",7,1
"2026-06-05T01:03:25.000Z",2768635525,"Runes of Aldur","JohnnyKremowka#3786","modified","Aug","38× Greater Desert Rune",3,1
"2026-06-05T01:03:23.000Z",2768635320,"Runes of Aldur","JohnnyKremowka#3786","modified","Abbys/Expediton","6× Vorana's Crest of the Scythe",3,5
"2026-06-05T01:02:37.000Z",2768629700,"Runes of Aldur","MrHubert1710#5930","removed","Waystone","Desecrated Carving Waystone (Tier 16) (T16)",1,8
"2026-06-05T01:01:22.000Z",2768620814,"Runes of Aldur","MrHubert1710#5930","modified","$$$","48× Vaal Orb",6,1
"2026-06-05T01:01:21.000Z",2768620738,"Runes of Aldur","MrHubert1710#5930","modified","$$$","72× Orb of Alchemy",3,1
"2026-06-05T01:01:20.000Z",2768620683,"Runes of Aldur","MrHubert1710#5930","modified","$$$","145× Blacksmith's Whetstone",14,1
"2026-06-05T01:01:20.000Z",2768620652,"Runes of Aldur","MrHubert1710#5930","modified","$$$","70× Regal Orb",4,1
"2026-06-05T01:01:20.000Z",2768620626,"Runes of Aldur","MrHubert1710#5930","modified","$$$","76× Exalted Orb",7,1
"2026-06-05T01:01:20.000Z",2768620589,"Runes of Aldur","MrHubert1710#5930","modified","$$$","22× Chaos Orb",5,1
"2026-06-05T01:01:02.000Z",2768618655,"Runes of Aldur","MrHubert1710#5930","added","Gems","level 19 0% Elemental Weakness",152,2
"2026-06-05T01:01:01.000Z",2768618563,"Runes of Aldur","MrHubert1710#5930","added","Gems","level 1 0% Blind II",146,2
"2026-06-05T01:00:59.000Z",2768618415,"Runes of Aldur","MrHubert1710#5930","added","Gems","level 1 0% Pin II",145,2
"2026-06-05T01:00:49.000Z",2768617290,"Runes of Aldur","MrHubert1710#5930","added","Gems","Uncut Support Gem (Level 5)",139,1
"2026-06-05T01:00:48.000Z",2768617205,"Runes of Aldur","MrHubert1710#5930","added","Gems","Uncut Support Gem (Level 5)",138,2
"2026-06-05T01:00:47.000Z",2768617132,"Runes of Aldur","MrHubert1710#5930","added","Gems","Uncut Support Gem (Level 5)",138,1
"2026-06-05T01:00:47.000Z",2768617070,"Runes of Aldur","MrHubert1710#5930","added","Gems","Uncut Support Gem (Level 5)",135,2
"2026-06-05T01:00:46.000Z",2768617020,"Runes of Aldur","JohnnyKremowka#3786","modified","Abbys/Expediton","2× Expansive Alloy",11,8
"2026-06-05T01:00:46.000Z",2768616950,"Runes of Aldur","MrHubert1710#5930","added","Gems","Uncut Support Gem (Level 5)",135,1
"2026-06-05T01:00:45.000Z",2768616902,"Runes of Aldur","MrHubert1710#5930","modified","$$$","69× Exalted Orb",7,1
"2026-06-05T01:00:45.000Z",2768616897,"Runes of Aldur","JohnnyKremowka#3786","modified","$$$","20× Chaos Orb",5,1
"2026-06-05T01:00:45.000Z",2768616842,"Runes of Aldur","MrHubert1710#5930","modified","$$$","56× Exalted Orb",7,1
"2026-06-05T01:00:43.000Z",2768616704,"Runes of Aldur","MrHubert1710#5930","modified","$$$","36× Exalted Orb",7,1
"2026-06-05T01:00:43.000Z",2768616598,"Runes of Aldur","MrHubert1710#5930","added","Gems","Uncut Support Gem (Level 5)",129,1
"2026-06-05T01:00:42.000Z",2768616496,"Runes of Aldur","MrHubert1710#5930","added","Gems","Uncut Support Gem (Level 4)",125,2
"2026-06-05T01:00:41.000Z",2768616433,"Runes of Aldur","JohnnyKremowka#3786","modified","$$$","16× Exalted Orb",7,1
"2026-06-05T01:00:41.000Z",2768616413,"Runes of Aldur","MrHubert1710#5930","added","Gems","Uncut Support Gem (Level 5)",70,2
"2026-06-05T01:00:41.000Z",2768616376,"Runes of Aldur","JohnnyKremowka#3786","modified","Ess","3× Perfect Essence of Opulence",83,1
"2026-06-05T01:00:41.000Z",2768616355,"Runes of Aldur","MrHubert1710#5930","modified","$$$","9× Divine Orb",8,1
"2026-06-05T01:00:40.000Z",2768616311,"Runes of Aldur","MrHubert1710#5930","modified","$$$","27× Greater Jeweller's Orb",18,1
"2026-06-05T01:00:40.000Z",2768616263,"Runes of Aldur","MrHubert1710#5930","added","$$$","2× Perfect Jeweller's Orb",19,1
"2026-06-05T01:00:40.000Z",2768616252,"Runes of Aldur","JohnnyKremowka#3786","modified","$$$","7× Divine Orb",8,1
"2026-06-05T01:00:39.000Z",2768616164,"Runes of Aldur","MrHubert1710#5930","modified","$$$","15× Exalted Orb",7,1
"2026-06-05T01:00:38.000Z",2768616102,"Runes of Aldur","MrHubert1710#5930","added","Gems","Uncut Support Gem (Level 5)",60,2
"2026-06-05T01:00:29.000Z",2768615032,"Runes of Aldur","JohnnyKremowka#3786","modified","Ess","7× Greater Essence of Electricity",19,1
"2026-06-05T01:00:29.000Z",2768614981,"Runes of Aldur","JohnnyKremowka#3786","modified","Ess","10× Greater Essence of Ice",18,1
"2026-06-05T01:00:28.000Z",2768614837,"Runes of Aldur","JohnnyKremowka#3786","modified","Ess","10× Greater Essence of Thawing",70,1
"2026-06-05T01:00:27.000Z",2768614710,"Runes of Aldur","JohnnyKremowka#3786","modified","Abbys/Expediton","10× Medved's Crest of the Circle",4,6
"2026-06-05T01:00:26.000Z",2768614648,"Runes of Aldur","JohnnyKremowka#3786","modified","$$$","145× Greater Orb of Augmentation",45,1
"2026-06-05T01:00:25.000Z",2768614593,"Runes of Aldur","JohnnyKremowka#3786","modified","Ess","21× Greater Essence of Enhancement",15,1
"2026-06-05T01:00:25.000Z",2768614551,"Runes of Aldur","JohnnyKremowka#3786","modified","Ess","13× Greater Essence of the Body",13,1
"2026-06-05T01:00:25.000Z",2768614507,"Runes of Aldur","JohnnyKremowka#3786","added","Abbys/Expediton","12× Verisium",4,4
"2026-06-05T01:00:25.000Z",2768614506,"Runes of Aldur","JohnnyKremowka#3786","modified","Abbys/Expediton","1000× Verisium",3,4
"2026-06-05T01:00:24.000Z",2768614444,"Runes of Aldur","JohnnyKremowka#3786","modified","Ess","13× Greater Essence of Flames",17,1
"2026-06-05T00:57:39.000Z",2768596150,"Runes of Aldur","MrHubert1710#5930","removed","Gems","Uncut Skill Gem (Level 14)",178,1
"2026-06-05T00:57:37.000Z",2768595964,"Runes of Aldur","foffy#8196","modified","$$$","144× Orb of Transmutation",1,1
"2026-06-05T00:57:36.000Z",2768595935,"Runes of Aldur","foffy#8196","added","Gems","Uncut Skill Gem (Level 7)",25,2
"2026-06-05T00:57:36.000Z",2768595862,"Runes of Aldur","foffy#8196","added","DUMP","Bestial Sapphire",1,4
"2026-06-05T00:57:35.000Z",2768595811,"Runes of Aldur","foffy#8196","added","DUMP","Honour Shine Emerald",1,3
"2026-06-05T00:57:17.000Z",2768593915,"Runes of Aldur","MrHubert1710#5930","removed","Gems","Uncut Skill Gem (Level 19)",60,2
"2026-06-05T00:56:26.000Z",2768588935,"Runes of Aldur","MrHubert1710#5930","removed","Gems","Uncut Support Gem (Level 1)",70,2
"2026-06-05T00:56:10.000Z",2768587197,"Runes of Aldur","MrHubert1710#5930","removed","Gems","Uncut Support Gem (Level 4)",25,2
"2026-06-05T00:56:04.000Z",2768586626,"Runes of Aldur","MrHubert1710#5930","added","Gems","level 1 0% Mark of Siphoning",124,2
"2026-06-05T00:55:34.000Z",2768583567,"Runes of Aldur","MrHubert1710#5930","removed","Gems","level 1 0% Mark of Siphoning",138,2
"2026-06-05T00:55:30.000Z",2768583178,"Runes of Aldur","MrHubert1710#5930","removed","Gems","level 1 0% Mark of Siphoning II",186,2
"2026-06-05T00:55:04.000Z",2768580397,"Runes of Aldur","MrHubert1710#5930","added","Gems","Uncut Skill Gem (Level 12)",120,2
"2026-06-05T00:55:02.000Z",2768580186,"Runes of Aldur","MrHubert1710#5930","added","Gems","Uncut Skill Gem (Level 5)",107,1
"2026-06-05T00:55:01.000Z",2768580058,"Runes of Aldur","MrHubert1710#5930","added","Gems","Uncut Skill Gem (Level 10)",55,2
"2026-06-05T00:54:20.000Z",2768575582,"Runes of Aldur","MrHubert1710#5930","added","$$$","17× Gemcutter's Prism",20,1
"2026-06-05T00:54:20.000Z",2768575548,"Runes of Aldur","MrHubert1710#5930","modified","$$$","46× Vaal Orb",6,1
"2026-06-05T00:54:19.000Z",2768575449,"Runes of Aldur","MrHubert1710#5930","modified","$$$","26× Vaal Orb",6,1
"2026-06-05T00:54:18.000Z",2768575328,"Runes of Aldur","MrHubert1710#5930","added","$$$","11× Vaal Orb",6,1
"2026-06-05T00:54:17.000Z",2768575214,"Runes of Aldur","MrHubert1710#5930","added","Gems","Uncut Support Gem (Level 4)",43,1
"2026-06-05T00:54:16.000Z",2768575150,"Runes of Aldur","MrHubert1710#5930","added","Gems","Uncut Skill Gem (Level 10)",7,1
"2026-06-05T00:51:37.000Z",2768558164,"Runes of Aldur","MrHubert1710#5930","removed","Gems","Uncut Skill Gem (Level 12)",163,1
"2026-06-05T00:51:37.000Z",2768558097,"Runes of Aldur","MrHubert1710#5930","removed","Gems","Uncut Skill Gem (Level 12)",145,2
"2026-06-05T00:51:36.000Z",2768558065,"Runes of Aldur","MrHubert1710#5930","removed","Gems","Uncut Skill Gem (Level 12)",7,1
"2026-06-05T00:51:36.000Z",2768558024,"Runes of Aldur","MrHubert1710#5930","removed","Gems","Uncut Skill Gem (Level 12)",55,2
"2026-06-05T00:51:34.000Z",2768557807,"Runes of Aldur","MrHubert1710#5930","removed","Gems","Uncut Skill Gem (Level 10)",168,2
"2026-06-05T00:51:34.000Z",2768557760,"Runes of Aldur","MrHubert1710#5930","removed","Gems","Uncut Skill Gem (Level 10)",183,2
"2026-06-05T00:51:33.000Z",2768557727,"Runes of Aldur","MrHubert1710#5930","removed","Gems","Uncut Skill Gem (Level 10)",43,1
"2026-06-05T00:51:00.000Z",2768554162,"Runes of Aldur","MrHubert1710#5930","removed","$$$","15× Gemcutter's Prism",20,1
"2026-06-05T00:50:08.000Z",2768548798,"Runes of Aldur","MrHubert1710#5930","modified","$$$","15× Gemcutter's Prism",20,1
"2026-06-05T00:50:00.000Z",2768548028,"Runes of Aldur","MrHubert1710#5930","modified","$$$","11× Gemcutter's Prism",20,1
"2026-06-05T00:49:48.000Z",2768546774,"Runes of Aldur","MrHubert1710#5930","added","Gems","Uncut Skill Gem (Level 8)",3,2
"2026-06-05T00:49:46.000Z",2768546513,"Runes of Aldur","MrHubert1710#5930","removed","Gems","Uncut Skill Gem (Level 8)",3,2
"2026-06-05T00:49:45.000Z",2768546410,"Runes of Aldur","MrHubert1710#5930","removed","Gems","Uncut Skill Gem (Level 8)",129,1
"2026-06-05T00:49:45.000Z",2768546357,"Runes of Aldur","MrHubert1710#5930","removed","Gems","Uncut Skill Gem (Level 8)",135,2
"2026-06-05T00:49:44.000Z",2768546293,"Runes of Aldur","MrHubert1710#5930","removed","Gems","Uncut Skill Gem (Level 8)",107,1
"2026-06-05T00:49:43.000Z",2768546208,"Runes of Aldur","MrHubert1710#5930","removed","Gems","Uncut Skill Gem (Level 8)",135,1
"2026-06-05T00:49:39.000Z",2768545765,"Runes of Aldur","MrHubert1710#5930","added","Gems","Uncut Skill Gem (Level 3)",119,2
"2026-06-05T00:49:38.000Z",2768545647,"Runes of Aldur","MrHubert1710#5930","added","Gems","Uncut Support Gem (Level 4)",114,2
"2026-06-05T00:49:37.000Z",2768545590,"Runes of Aldur","MrHubert1710#5930","added","Gems","Uncut Skill Gem (Level 5)",110,1
"2026-06-05T00:49:37.000Z",2768545496,"Runes of Aldur","MrHubert1710#5930","added","Gems","Uncut Skill Gem (Level 5)",75,1
"2026-06-05T00:49:30.000Z",2768544831,"Runes of Aldur","MrHubert1710#5930","removed","Gems","Uncut Skill Gem (Level 5)",110,1
"2026-06-05T00:49:30.000Z",2768544763,"Runes of Aldur","MrHubert1710#5930","removed","Gems","Uncut Skill Gem (Level 5)",114,2
"2026-06-05T00:49:29.000Z",2768544737,"Runes of Aldur","MrHubert1710#5930","removed","Gems","Uncut Skill Gem (Level 5)",124,2
"2026-06-05T00:49:29.000Z",2768544667,"Runes of Aldur","MrHubert1710#5930","removed","Gems","Uncut Skill Gem (Level 3)",120,2
"2026-06-05T00:48:43.000Z",2768539744,"Runes of Aldur","MrHubert1710#5930","removed","Gems","level 10 0% Freezing Mark",177,1
"2026-06-05T00:48:31.000Z",2768538657,"Runes of Aldur","foffy#8196","modified","Aug","19× Greater Iron Rune",12,1
"2026-06-05T00:47:42.000Z",2768533696,"Runes of Aldur","foffy#8196","modified","$$$","143× Orb of Transmutation",1,1
"2026-06-05T00:47:41.000Z",2768533595,"Runes of Aldur","foffy#8196","modified","$$$","74× Artificer's Orb",16,1
"2026-06-05T00:47:39.000Z",2768533491,"Runes of Aldur","foffy#8196","added","Gems","Uncut Skill Gem (Level 12)",67,1
"2026-06-05T00:47:38.000Z",2768533391,"Runes of Aldur","foffy#8196","modified","$$$","40× Lesser Jeweller's Orb",17,1
"2026-06-05T00:47:37.000Z",2768533295,"Runes of Aldur","foffy#8196","modified","$$$","3× Regal Shard",24,1
"2026-06-05T00:47:36.000Z",2768533203,"Runes of Aldur","foffy#8196","modified","$$$","3× Exalted Orb",7,1
"2026-06-05T00:47:35.000Z",2768533079,"Runes of Aldur","foffy#8196","modified","$$$","6× Divine Orb",8,1
"2026-06-05T00:47:34.000Z",2768532965,"Runes of Aldur","foffy#8196","modified","$$$","71× Orb of Alchemy",3,1
"2026-06-05T00:47:33.000Z",2768532834,"Runes of Aldur","foffy#8196","modified","$$$","68× Orb of Augmentation",2,1
"2026-06-05T00:47:32.000Z",2768532725,"Runes of Aldur","foffy#8196","added","Gems","Uncut Support Gem (Level 4)",25,2
"2026-06-05T00:47:30.000Z",2768532584,"Runes of Aldur","foffy#8196","modified","$$$","39× Armourer's Scrap",13,1
"2026-06-05T00:47:24.000Z",2768531879,"Runes of Aldur","JohnnyKremowka#3786","added","Abbys/Expediton","Thaumaturgic Flux (Level 19)",4,3
"2026-06-05T00:47:06.000Z",2768529988,"Runes of Aldur","JohnnyKremowka#3786","removed","$$$","Thaumaturgic Flux (Level 19)",30,1
"2026-06-05T00:47:00.000Z",2768529405,"Runes of Aldur","JohnnyKremowka#3786","added","$$$","Thaumaturgic Flux (Level 19)",30,1
"2026-06-05T00:46:30.000Z",2768526177,"Runes of Aldur","JohnnyKremowka#3786","modified","$$$","59× Arcanist's Etcher",12,1
"2026-06-05T00:46:29.000Z",2768526076,"Runes of Aldur","JohnnyKremowka#3786","modified","$$$","69× Regal Orb",4,1
"2026-06-05T00:46:29.000Z",2768526032,"Runes of Aldur","JohnnyKremowka#3786","modified","Abbys/Expediton","621× Verisium",3,4
"2026-06-05T00:43:50.000Z",2768508990,"Runes of Aldur","MrHubert1710#5930","modified","$$$","26× Greater Jeweller's Orb",18,1
"2026-06-05T00:41:26.000Z",2768494751,"Runes of Aldur","MrHubert1710#5930","removed","Gems","level 1 0% Freeze",152,2
"2026-06-05T00:41:04.000Z",2768492565,"Runes of Aldur","Kashaloth#1625","modified","$$$","2× Exalted Orb",7,1
"2026-06-05T00:40:55.000Z",2768491664,"Runes of Aldur","Kashaloth#1625","modified","Aug","18× Greater Iron Rune",12,1
"2026-06-05T00:40:54.000Z",2768491620,"Runes of Aldur","Kashaloth#1625","modified","$$$","73× Artificer's Orb",16,1
"2026-06-05T00:40:50.000Z",2768491203,"Runes of Aldur","Kashaloth#1625","modified","$$$","54× Artificer's Orb",16,1
"2026-06-05T00:40:45.000Z",2768490697,"Runes of Aldur","Kashaloth#1625","modified","Aug","9× Greater Iron Rune",12,1
"2026-06-05T00:40:25.000Z",2768488602,"Runes of Aldur","MrHubert1710#5930","removed","Gems","level 1 0% Cold Attunement",119,2
"2026-06-05T00:39:51.000Z",2768484858,"Runes of Aldur","MrHubert1710#5930","removed","Gems","Uncut Support Gem (Level 3)",67,1
"2026-06-05T00:39:18.000Z",2768481052,"Runes of Aldur","MrHubert1710#5930","removed","Gems","level 1 0% Ancestral Call II",139,1
"2026-06-05T00:39:07.000Z",2768479863,"Runes of Aldur","MrHubert1710#5930","removed","Gems","level 1 0% Magnified Area II",25,2
"2026-06-05T00:37:00.000Z",2768467271,"Runes of Aldur","MrHubert1710#5930","removed","Gems","Uncut Support Gem (Level 3)",138,1
"2026-06-05T00:36:30.000Z",2768464022,"Runes of Aldur","Kashaloth#1625","added","$$$","2× Greater Exalted Orb",49,1
"2026-06-05T00:36:29.000Z",2768464007,"Runes of Aldur","Kashaloth#1625","added","Ritual","4× Omen of Greater Exaltation",9,1
"2026-06-05T00:36:28.000Z",2768463915,"Runes of Aldur","Kashaloth#1625","added","Abbys/Expediton","Omen of Sinistral Necromancy",4,2
"2026-06-05T00:36:28.000Z",2768463889,"Runes of Aldur","Kashaloth#1625","added","Abbys/Expediton","3× Preserved Rib",3,3
"2026-06-05T00:36:28.000Z",2768463839,"Runes of Aldur","JohnnyKremowka#3786","added","Gems","Uncut Skill Gem (Level 19)",60,2
"2026-06-05T00:35:57.000Z",2768460694,"Runes of Aldur","MrHubert1710#5930","removed","Gems","Uncut Support Gem (Level 4)",146,2
"2026-06-05T00:35:57.000Z",2768460659,"Runes of Aldur","MrHubert1710#5930","removed","Gems","Uncut Support Gem (Level 4)",166,1
"2026-06-05T00:35:01.000Z",2768455097,"Runes of Aldur","JohnnyKremowka#3786","modified","$$$","68× Regal Orb",4,1
"2026-06-05T00:34:26.000Z",2768451448,"Runes of Aldur","JohnnyKremowka#3786","modified","Abbys/Expediton","537× Verisium",3,4
"2026-06-05T00:34:25.000Z",2768451373,"Runes of Aldur","JohnnyKremowka#3786","modified","$$$","5× Artificer's Shard",22,1
"2026-06-05T00:34:24.000Z",2768451300,"Runes of Aldur","JohnnyKremowka#3786","modified","$$$","143× Blacksmith's Whetstone",14,1
"2026-06-05T00:34:23.000Z",2768451197,"Runes of Aldur","JohnnyKremowka#3786","modified","Ess","20× Greater Essence of Enhancement",15,1
"2026-06-05T00:34:23.000Z",2768451122,"Runes of Aldur","JohnnyKremowka#3786","modified","$$$","144× Greater Orb of Augmentation",45,1
"2026-06-05T00:34:22.000Z",2768451088,"Runes of Aldur","JohnnyKremowka#3786","modified","Ess","8× Greater Essence of the Mind",14,1
"2026-06-05T00:34:21.000Z",2768450934,"Runes of Aldur","JohnnyKremowka#3786","modified","$$$","73× Greater Orb of Transmutation",43,1
"2026-06-05T00:34:08.000Z",2768449465,"Runes of Aldur","MrHubert1710#5930","removed","Gems","level 1 0% Crescendo II",173,2
"2026-06-05T00:34:00.000Z",2768448635,"Runes of Aldur","JohnnyKremowka#3786","modified","$$$","70× Orb of Alchemy",3,1
"2026-06-05T00:33:59.000Z",2768448542,"Runes of Aldur","JohnnyKremowka#3786","added","Uniq","Gamblesprint Embossed Boots",13,1
"2026-06-05T00:32:20.000Z",2768438125,"Runes of Aldur","Kashaloth#1625","modified","Aug","19× Greater Iron Rune",12,1
"2026-06-05T00:32:18.000Z",2768437898,"Runes of Aldur","Kashaloth#1625","modified","Aug","10× Greater Iron Rune",12,1
"2026-06-05T00:32:08.000Z",2768436733,"Runes of Aldur","Kashaloth#1625","modified","$$$","38× Armourer's Scrap",13,1
"2026-06-05T00:32:02.000Z",2768436122,"Runes of Aldur","Kashaloth#1625","modified","$$$","36× Armourer's Scrap",13,1
"2026-06-05T00:32:01.000Z",2768435996,"Runes of Aldur","Kashaloth#1625","modified","$$$","74× Artificer's Orb",16,1
"2026-06-05T00:31:59.000Z",2768435820,"Runes of Aldur","Kashaloth#1625","modified","$$$","55× Artificer's Orb",16,1
"2026-06-05T00:31:49.000Z",2768434803,"Runes of Aldur","foffy#8196","removed","DUMP","Gold Amulet",1,3
"2026-06-05T00:31:48.000Z",2768434672,"Runes of Aldur","foffy#8196","added","DUMP","Gold Amulet",1,3
"2026-06-05T00:31:47.000Z",2768434614,"Runes of Aldur","foffy#8196","added","DUMP","Burning Ruby of Haemophilia",1,2
"2026-06-05T00:31:42.000Z",2768434075,"Runes of Aldur","foffy#8196","removed","$$$","Burning Ruby of Haemophilia",26,1
"2026-06-05T00:31:39.000Z",2768433811,"Runes of Aldur","foffy#8196","added","$$$","Burning Ruby of Haemophilia",26,1
"2026-06-05T00:31:39.000Z",2768433768,"Runes of Aldur","foffy#8196","modified","Aug","20× Greater Iron Rune",12,1
"2026-06-05T00:31:38.000Z",2768433702,"Runes of Aldur","foffy#8196","modified","$$$","67× Orb of Augmentation",2,1
"2026-06-05T00:31:38.000Z",2768433650,"Runes of Aldur","foffy#8196","modified","$$$","31× Gemcutter's Prism",20,1
"2026-06-05T00:31:37.000Z",2768433614,"Runes of Aldur","foffy#8196","modified","$$$","75× Artificer's Orb",16,1
"2026-06-05T00:31:37.000Z",2768433542,"Runes of Aldur","foffy#8196","added","$$$","Exalted Orb",7,1
"2026-06-05T00:31:36.000Z",2768433507,"Runes of Aldur","foffy#8196","modified","$$$","69× Regal Orb",4,1
"2026-06-05T00:31:36.000Z",2768433484,"Runes of Aldur","foffy#8196","modified","Abbys/Expediton","438× Verisium",3,4
"2026-06-05T00:31:34.000Z",2768433283,"Runes of Aldur","foffy#8196","modified","$$$","140× Orb of Transmutation",1,1
"2026-06-05T00:28:50.000Z",2768417027,"Runes of Aldur","MrHubert1710#5930","removed","Gems","level 1 0% Perpetual Charge",166,2
"2026-06-05T00:26:50.000Z",2768404838,"Runes of Aldur","MrHubert1710#5930","removed","Gems","level 1 0% Elemental Armament II",60,2
"2026-06-05T00:26:16.000Z",2768401152,"Runes of Aldur","MrHubert1710#5930","removed","Gems","Uncut Support Gem (Level 2)",125,2
"2026-06-05T00:26:15.000Z",2768401073,"Runes of Aldur","MrHubert1710#5930","removed","Gems","Uncut Support Gem (Level 2)",75,1
"2026-06-05T00:26:13.000Z",2768400847,"Runes of Aldur","MrHubert1710#5930","removed","Gems","Uncut Support Gem (Level 4)",187,1
"2026-06-05T00:26:13.000Z",2768400820,"Runes of Aldur","MrHubert1710#5930","removed","Gems","Uncut Support Gem (Level 5)",170,1
"2026-06-05T00:25:59.000Z",2768399370,"Runes of Aldur","MrHubert1710#5930","added","Gems","level 1 0% Pin I",122,2
"2026-06-05T00:25:59.000Z",2768399309,"Runes of Aldur","MrHubert1710#5930","removed","Gems","level 1 0% Pin I",180,2
"2026-06-05T00:25:58.000Z",2768399147,"Runes of Aldur","Kashaloth#1625","modified","$$$","5× Divine Orb",8,1
"2026-06-05T00:25:37.000Z",2768396910,"Runes of Aldur","Kashaloth#1625","removed","Abbys/Expediton","2× Omen of Sinistral Necromancy",5,10
"2026-06-05T00:25:22.000Z",2768395444,"Runes of Aldur","Kashaloth#1625","removed","Abbys/Expediton","4× Preserved Rib",3,3
"2026-06-05T00:24:14.000Z",2768388647,"Runes of Aldur","Kashaloth#1625","modified","$$$","6× Divine Orb",8,1
"2026-06-05T00:22:46.000Z",2768380129,"Runes of Aldur","MrHubert1710#5930","removed","$$$","17× Exalted Orb",7,1
"2026-06-05T00:22:46.000Z",2768380067,"Runes of Aldur","MrHubert1710#5930","modified","$$$","17× Exalted Orb",7,1
"2026-06-05T00:22:45.000Z",2768379985,"Runes of Aldur","MrHubert1710#5930","modified","$$$","37× Exalted Orb",7,1
"2026-06-05T00:22:03.000Z",2768376259,"Runes of Aldur","MrHubert1710#5930","removed","$$$","Perfect Jeweller's Orb",19,1
"2026-06-05T00:22:02.000Z",2768376141,"Runes of Aldur","MrHubert1710#5930","modified","$$$","7× Divine Orb",8,1
"2026-06-05T00:22:00.000Z",2768376012,"Runes of Aldur","MrHubert1710#5930","modified","$$$","57× Exalted Orb",7,1
"2026-06-05T00:21:59.000Z",2768375933,"Runes of Aldur","MrHubert1710#5930","modified","$$$","77× Exalted Orb",7,1
"2026-06-05T00:21:59.000Z",2768375862,"Runes of Aldur","MrHubert1710#5930","modified","$$$","97× Exalted Orb",7,1
"2026-06-05T00:21:38.000Z",2768373613,"Runes of Aldur","MrHubert1710#5930","removed","Gems","level 11 0% Ice Strike",178,2
"2026-06-05T00:21:36.000Z",2768373463,"Runes of Aldur","MrHubert1710#5930","removed","Gems","level 11 0% Shattering Palm",122,2
"2026-06-05T00:21:28.000Z",2768372718,"Runes of Aldur","MrHubert1710#5930","removed","Gems","Uncut Skill Gem (Level 19)",188,1
"2026-06-05T00:21:14.000Z",2768371430,"Runes of Aldur","MrHubert1710#5930","added","Gems","level 1 0% Pinpoint Critical",191,2
